RUA	NÚMERO	REGIÃO	COMPLEMENTO
150	6	Ala	1
150	7	Ala	1
150	8	Ala	1
150	9	Ala	1
150	10	Ala	1
150	11	Ala	1
150	12	Ala	1
150	13	Ala	1
150	14	Ala	1
150	15	Ala	1
150	16	Ala	1
150	17	Ala	1
150	18	Ala	1
150	19	Ala	1
150	20	Ala	1
150	21	Ala	1
150	22	Ala	1
150	23	Ala	1
150	24	Ala	1
150	25	Ala	1
150	26	Ala	1
150	27	Ala	1
150	28	Ala	1
150	29	Ala	1
150	30	Ala	1
150	31	Ala	1
150	32	Ala	1
150	33	Ala	1
150	34	Ala	1
150	35	Ala	1
150	36	Ala	1
150	37	Ala	1
150	38	Ala	1
150	39	Ala	1
150	40	Ala	1
151	1	Ala	1
151	2	Ala	1
151	3	Ala	1
151	4	Ala	1
151	5	Ala	1
151	6	Ala	1
151	7	Ala	1
151	8	Ala	1
151	9	Ala	1
151	10	Ala	1
151	11	Ala	1
151	12	Ala	1
151	13	Ala	1
151	14	Ala	1
151	15	Ala	1
151	16	Ala	1
151	17	Ala	1
151	18	Ala	1
151	19	Ala	1
151	20	Ala	1
151	21	Ala	1
151	22	Ala	1
151	23	Ala	1
151	24	Ala	1
151	25	Ala	1
151	26	Ala	1
151	27	Ala	1
151	28	Ala	1
151	29	Ala	1
151	30	Ala	1
151	31	Ala	1
151	32	Ala	1
151	33	Ala	1
151	34	Ala	1
151	35	Ala	1
151	36	Ala	1
151	37	Ala	1
151	38	Ala	1
151	39	Ala	1
151	40	Ala	1
152	1	Ala	1
152	2	Ala	1
152	3	Ala	1
152	4	Ala	1
152	5	Ala	1
152	6	Ala	1
152	7	Ala	1
152	8	Ala	1
152	9	Ala	1
152	10	Ala	1
152	11	Ala	1
152	12	Ala	1
152	13	Ala	1
152	14	Ala	1
152	15	Ala	1
152	16	Ala	1
152	17	Ala	1
152	18	Ala	1
152	19	Ala	1
152	20	Ala	1
152	21	Ala	1
152	22	Ala	1
152	23	Ala	1
152	24	Ala	1
152	25	Ala	1
152	26	Ala	1
152	27	Ala	1
152	28	Ala	1
152	29	Ala	1
152	30	Ala	1
152	31	Ala	1
152	32	Ala	1
152	33	Ala	1
152	34	Ala	1
152	35	Ala	1
152	36	Ala	1
152	37	Ala	1
152	38	Ala	1
152	39	Ala	1
152	40	Ala	1
153	1	Ala	1
153	2	Ala	1
153	3	Ala	1
153	4	Ala	1
153	5	Ala	1
153	6	Ala	1
153	7	Ala	1
153	8	Ala	1
153	9	Ala	1
153	10	Ala	1
153	11	Ala	1
153	12	Ala	1
153	13	Ala	1
153	14	Ala	1
153	15	Ala	1
153	16	Ala	1
153	17	Ala	1
153	18	Ala	1
153	19	Ala	1
153	20	Ala	1
153	21	Ala	1
153	22	Ala	1
153	23	Ala	1
153	24	Ala	1
153	25	Ala	1
153	26	Ala	1
153	27	Ala	1
153	28	Ala	1
153	29	Ala	1
153	30	Ala	1
153	31	Ala	1
153	32	Ala	1
153	33	Ala	1
153	34	Ala	1
153	35	Ala	1
153	36	Ala	1
153	37	Ala	1
153	38	Ala	1
153	39	Ala	1
153	40	Ala	1
154	1	Ala	1
154	2	Ala	1
154	3	Ala	1
154	4	Ala	1
154	5	Ala	1
154	6	Ala	1
154	7	Ala	1
154	8	Ala	1
154	9	Ala	1
154	10	Ala	1
154	11	Ala	1
154	12	Ala	1
154	13	Ala	1
154	14	Ala	1
154	15	Ala	1
154	16	Ala	1
154	17	Ala	1
154	18	Ala	1
154	19	Ala	1
154	20	Ala	1
154	21	Ala	1
154	22	Ala	1
154	23	Ala	1
154	24	Ala	1
154	25	Ala	1
154	26	Ala	1
154	27	Ala	1
154	28	Ala	1
154	29	Ala	1
154	30	Ala	1
154	31	Ala	1
154	32	Ala	1
154	33	Ala	1
154	34	Ala	1
154	35	Ala	1
154	36	Ala	1
154	37	Ala	1
154	38	Ala	1
154	39	Ala	1
154	40	Ala	1
155	1	Ala	1
155	2	Ala	1
155	3	Ala	1
155	4	Ala	1
155	5	Ala	1
155	6	Ala	1
155	7	Ala	1
155	8	Ala	1
155	9	Ala	1
155	10	Ala	1
155	11	Ala	1
155	12	Ala	1
155	13	Ala	1
155	14	Ala	1
155	15	Ala	1
155	16	Ala	1
155	17	Ala	1
155	18	Ala	1
155	19	Ala	1
155	20	Ala	1
155	21	Ala	1
155	22	Ala	1
155	23	Ala	1
155	24	Ala	1
155	25	Ala	1
155	26	Ala	1
155	27	Ala	1
155	28	Ala	1
155	29	Ala	1
155	30	Ala	1
155	31	Ala	1
155	32	Ala	1
155	33	Ala	1
155	34	Ala	1
155	35	Ala	1
155	36	Ala	1
155	37	Ala	1
155	38	Ala	1
155	39	Ala	1
155	40	Ala	1
156	1	Ala	1
156	2	Ala	1
156	3	Ala	1
156	4	Ala	1
156	5	Ala	1
156	6	Ala	1
156	7	Ala	1
156	8	Ala	1
156	9	Ala	1
156	10	Ala	1
156	11	Ala	1
156	12	Ala	1
156	13	Ala	1
156	14	Ala	1
156	15	Ala	1
156	16	Ala	1
156	17	Ala	1
156	18	Ala	1
156	19	Ala	1
156	20	Ala	1
156	21	Ala	1
156	22	Ala	1
156	23	Ala	1
156	24	Ala	1
156	25	Ala	1
156	26	Ala	1
156	27	Ala	1
156	28	Ala	1
156	29	Ala	1
156	30	Ala	1
156	31	Ala	1
156	32	Ala	1
156	33	Ala	1
156	34	Ala	1
156	35	Ala	1
156	36	Ala	1
156	37	Ala	1
156	38	Ala	1
156	39	Ala	1
156	40	Ala	1
157	1	Ala	1
157	2	Ala	1
157	3	Ala	1
157	4	Ala	1
157	5	Ala	1
157	6	Ala	1
157	7	Ala	1
157	8	Ala	1
157	9	Ala	1
157	10	Ala	1
157	11	Ala	1
157	12	Ala	1
157	13	Ala	1
157	14	Ala	1
157	15	Ala	1
157	16	Ala	1
157	17	Ala	1
157	18	Ala	1
157	19	Ala	1
157	20	Ala	1
157	21	Ala	1
157	22	Ala	1
157	23	Ala	1
157	24	Ala	1
157	25	Ala	1
157	26	Ala	1
157	27	Ala	1
157	28	Ala	1
157	29	Ala	1
157	30	Ala	1
157	31	Ala	1
157	32	Ala	1
157	33	Ala	1
157	34	Ala	1
157	35	Ala	1
157	36	Ala	1
157	37	Ala	1
157	38	Ala	1
157	39	Ala	1
157	40	Ala	1
158	1	Ala	1
158	2	Ala	1
158	3	Ala	1
158	4	Ala	1
158	5	Ala	1
158	6	Ala	1
158	7	Ala	1
158	8	Ala	1
158	9	Ala	1
158	10	Ala	1
158	11	Ala	1
158	12	Ala	1
158	13	Ala	1
158	14	Ala	1
158	15	Ala	1
158	16	Ala	1
158	17	Ala	1
158	18	Ala	1
158	19	Ala	1
158	20	Ala	1
158	21	Ala	1
158	22	Ala	1
158	23	Ala	1
158	24	Ala	1
158	25	Ala	1
158	26	Ala	1
158	27	Ala	1
158	28	Ala	1
158	29	Ala	1
158	30	Ala	1
158	31	Ala	1
158	32	Ala	1
158	33	Ala	1
158	34	Ala	1
158	35	Ala	1
158	36	Ala	1
158	37	Ala	1
158	38	Ala	1
158	39	Ala	1
158	40	Ala	1
159	1	Ala	1
159	2	Ala	1
159	3	Ala	1
159	4	Ala	1
159	5	Ala	1
159	6	Ala	1
159	7	Ala	1
159	8	Ala	1
159	9	Ala	1
159	10	Ala	1
159	11	Ala	1
159	12	Ala	1
159	13	Ala	1
159	14	Ala	1
159	15	Ala	1
159	16	Ala	1
159	17	Ala	1
159	18	Ala	1
159	19	Ala	1
159	20	Ala	1
159	21	Ala	1
159	22	Ala	1
159	23	Ala	1
159	24	Ala	1
159	25	Ala	1
159	26	Ala	1
159	27	Ala	1
159	28	Ala	1
159	29	Ala	1
159	30	Ala	1
159	31	Ala	1
159	32	Ala	1
159	33	Ala	1
159	34	Ala	1
159	35	Ala	1
159	36	Ala	1
159	37	Ala	1
159	38	Ala	1
159	39	Ala	1
159	40	Ala	1
160	1	Ala	1
160	2	Ala	1
160	3	Ala	1
160	4	Ala	1
160	5	Ala	1
160	6	Ala	1
160	7	Ala	1
160	8	Ala	1
160	9	Ala	1
160	10	Ala	1
160	11	Ala	1
160	12	Ala	1
160	13	Ala	1
160	14	Ala	1
160	15	Ala	1
160	16	Ala	1
160	17	Ala	1
160	18	Ala	1
160	19	Ala	1
160	20	Ala	1
160	21	Ala	1
160	22	Ala	1
160	23	Ala	1
160	24	Ala	1
160	25	Ala	1
160	26	Ala	1
160	27	Ala	1
160	28	Ala	1
160	29	Ala	1
160	30	Ala	1
160	31	Ala	1
160	32	Ala	1
160	33	Ala	1
160	34	Ala	1
160	35	Ala	1
160	36	Ala	1
160	37	Ala	1
160	38	Ala	1
160	39	Ala	1
160	40	Ala	1
161	1	Ala	1
161	2	Ala	1
161	3	Ala	1
161	4	Ala	1
161	5	Ala	1
161	6	Ala	1
161	7	Ala	1
161	8	Ala	1
161	9	Ala	1
161	10	Ala	1
161	11	Ala	1
161	12	Ala	1
161	13	Ala	1
161	14	Ala	1
161	15	Ala	1
161	16	Ala	1
161	17	Ala	1
161	18	Ala	1
161	19	Ala	1
161	20	Ala	1
161	21	Ala	1
161	22	Ala	1
161	23	Ala	1
161	24	Ala	1
161	25	Ala	1
161	26	Ala	1
161	27	Ala	1
161	28	Ala	1
161	29	Ala	1
161	30	Ala	1
161	31	Ala	1
161	32	Ala	1
161	33	Ala	1
161	34	Ala	1
161	35	Ala	1
161	36	Ala	1
161	37	Ala	1
161	38	Ala	1
161	39	Ala	1
161	40	Ala	1
162	1	Ala	1
162	2	Ala	1
162	3	Ala	1
162	4	Ala	1
162	5	Ala	1
162	6	Ala	1
162	7	Ala	1
162	8	Ala	1
162	9	Ala	1
162	10	Ala	1
162	11	Ala	1
162	12	Ala	1
162	13	Ala	1
162	14	Ala	1
162	15	Ala	1
162	16	Ala	1
162	17	Ala	1
162	18	Ala	1
162	19	Ala	1
162	20	Ala	1
162	21	Ala	1
162	22	Ala	1
162	23	Ala	1
162	24	Ala	1
162	25	Ala	1
162	26	Ala	1
162	27	Ala	1
162	28	Ala	1
162	29	Ala	1
162	30	Ala	1
162	31	Ala	1
162	32	Ala	1
162	33	Ala	1
162	34	Ala	1
162	35	Ala	1
162	36	Ala	1
162	37	Ala	1
162	38	Ala	1
162	39	Ala	1
162	40	Ala	1
163	1	Ala	1
163	2	Ala	1
163	3	Ala	1
163	4	Ala	1
163	5	Ala	1
163	6	Ala	1
163	7	Ala	1
163	8	Ala	1
163	9	Ala	1
163	10	Ala	1
163	11	Ala	1
163	12	Ala	1
163	13	Ala	1
163	14	Ala	1
163	15	Ala	1
163	16	Ala	1
163	17	Ala	1
163	18	Ala	1
163	19	Ala	1
163	20	Ala	1
163	21	Ala	1
163	22	Ala	1
163	23	Ala	1
163	24	Ala	1
163	25	Ala	1
163	26	Ala	1
163	27	Ala	1
163	28	Ala	1
163	29	Ala	1
163	30	Ala	1
163	31	Ala	1
163	32	Ala	1
163	33	Ala	1
163	34	Ala	1
163	35	Ala	1
163	36	Ala	1
163	37	Ala	1
163	38	Ala	1
163	39	Ala	1
163	40	Ala	1
164	1	Ala	1
164	2	Ala	1
164	3	Ala	1
164	4	Ala	1
164	5	Ala	1
164	6	Ala	1
164	7	Ala	1
164	8	Ala	1
164	9	Ala	1
164	10	Ala	1
164	11	Ala	1
164	12	Ala	1
164	13	Ala	1
164	14	Ala	1
164	15	Ala	1
164	16	Ala	1
164	17	Ala	1
164	18	Ala	1
164	19	Ala	1
164	20	Ala	1
164	21	Ala	1
164	22	Ala	1
164	23	Ala	1
164	24	Ala	1
164	25	Ala	1
164	26	Ala	1
164	27	Ala	1
164	28	Ala	1
164	29	Ala	1
164	30	Ala	1
164	31	Ala	1
164	32	Ala	1
164	33	Ala	1
164	34	Ala	1
164	35	Ala	1
164	36	Ala	1
164	37	Ala	1
164	38	Ala	1
164	39	Ala	1
164	40	Ala	1
165	1	Ala	1
165	2	Ala	1
165	3	Ala	1
165	4	Ala	1
165	5	Ala	1
165	6	Ala	1
165	7	Ala	1
165	8	Ala	1
165	9	Ala	1
165	10	Ala	1
165	11	Ala	1
165	12	Ala	1
165	13	Ala	1
165	14	Ala	1
165	15	Ala	1
165	16	Ala	1
165	17	Ala	1
165	18	Ala	1
165	19	Ala	1
165	20	Ala	1
165	21	Ala	1
165	22	Ala	1
165	23	Ala	1
165	24	Ala	1
165	25	Ala	1
165	26	Ala	1
165	27	Ala	1
165	28	Ala	1
165	29	Ala	1
165	30	Ala	1
165	31	Ala	1
165	32	Ala	1
165	33	Ala	1
165	34	Ala	1
165	35	Ala	1
165	36	Ala	1
165	37	Ala	1
165	38	Ala	1
165	39	Ala	1
165	40	Ala	1
166	1	Ala	1
166	2	Ala	1
166	3	Ala	1
166	4	Ala	1
166	5	Ala	1
166	6	Ala	1
166	7	Ala	1
166	8	Ala	1
166	9	Ala	1
166	10	Ala	1
166	11	Ala	1
166	12	Ala	1
166	13	Ala	1
166	14	Ala	1
166	15	Ala	1
166	16	Ala	1
166	17	Ala	1
166	18	Ala	1
166	19	Ala	1
166	20	Ala	1
166	21	Ala	1
166	22	Ala	1
166	23	Ala	1
166	24	Ala	1
166	25	Ala	1
166	26	Ala	1
166	27	Ala	1
166	28	Ala	1
166	29	Ala	1
166	30	Ala	1
166	31	Ala	1
166	32	Ala	1
166	33	Ala	1
166	34	Ala	1
166	35	Ala	1
166	36	Ala	1
166	37	Ala	1
166	38	Ala	1
166	39	Ala	1
166	40	Ala	1
167	1	Ala	1
167	2	Ala	1
167	3	Ala	1
167	4	Ala	1
167	5	Ala	1
167	6	Ala	1
167	7	Ala	1
167	8	Ala	1
167	9	Ala	1
167	10	Ala	1
167	11	Ala	1
167	12	Ala	1
167	13	Ala	1
167	14	Ala	1
167	15	Ala	1
167	16	Ala	1
167	17	Ala	1
167	18	Ala	1
167	19	Ala	1
167	20	Ala	1
167	21	Ala	1
167	22	Ala	1
167	23	Ala	1
167	24	Ala	1
167	25	Ala	1
167	26	Ala	1
167	27	Ala	1
167	28	Ala	1
167	29	Ala	1
167	30	Ala	1
167	31	Ala	1
167	32	Ala	1
167	33	Ala	1
167	34	Ala	1
167	35	Ala	1
167	36	Ala	1
167	37	Ala	1
167	38	Ala	1
167	39	Ala	1
167	40	Ala	1
168	1	Ala	1
168	2	Ala	1
168	3	Ala	1
168	4	Ala	1
168	5	Ala	1
168	6	Ala	1
168	7	Ala	1
168	8	Ala	1
168	9	Ala	1
168	10	Ala	1
168	11	Ala	1
168	12	Ala	1
168	13	Ala	1
168	14	Ala	1
168	15	Ala	1
168	16	Ala	1
168	17	Ala	1
168	18	Ala	1
168	19	Ala	1
168	20	Ala	1
168	21	Ala	1
168	22	Ala	1
168	23	Ala	1
168	24	Ala	1
168	25	Ala	1
168	26	Ala	1
168	27	Ala	1
168	28	Ala	1
168	29	Ala	1
168	30	Ala	1
168	31	Ala	1
168	32	Ala	1
168	33	Ala	1
168	34	Ala	1
168	35	Ala	1
168	36	Ala	1
168	37	Ala	1
168	38	Ala	1
168	39	Ala	1
168	40	Ala	1
169	1	Ala	1
169	2	Ala	1
169	3	Ala	1
169	4	Ala	1
169	5	Ala	1
169	6	Ala	1
169	7	Ala	1
169	8	Ala	1
169	9	Ala	1
169	10	Ala	1
169	11	Ala	1
169	12	Ala	1
169	13	Ala	1
169	14	Ala	1
169	15	Ala	1
169	16	Ala	1
169	17	Ala	1
169	18	Ala	1
169	19	Ala	1
169	20	Ala	1
169	21	Ala	1
169	22	Ala	1
169	23	Ala	1
169	24	Ala	1
169	25	Ala	1
169	26	Ala	1
169	27	Ala	1
169	28	Ala	1
169	29	Ala	1
169	30	Ala	1
169	31	Ala	1
169	32	Ala	1
169	33	Ala	1
169	34	Ala	1
169	35	Ala	1
169	36	Ala	1
169	37	Ala	1
169	38	Ala	1
169	39	Ala	1
169	40	Ala	1
170	1	Ala	1
170	2	Ala	1
170	3	Ala	1
170	4	Ala	1
170	5	Ala	1
170	6	Ala	1
170	7	Ala	1
170	8	Ala	1
170	9	Ala	1
170	10	Ala	1
170	11	Ala	1
170	12	Ala	1
170	13	Ala	1
170	14	Ala	1
170	15	Ala	1
170	16	Ala	1
170	17	Ala	1
170	18	Ala	1
170	19	Ala	1
170	20	Ala	1
170	21	Ala	1
170	22	Ala	1
170	23	Ala	1
170	24	Ala	1
170	25	Ala	1
170	26	Ala	1
170	27	Ala	1
170	28	Ala	1
170	29	Ala	1
170	30	Ala	1
170	31	Ala	1
170	32	Ala	1
170	33	Ala	1
170	34	Ala	1
170	35	Ala	1
170	36	Ala	1
170	37	Ala	1
170	38	Ala	1
170	39	Ala	1
170	40	Ala	1
171	1	Ala	1
171	2	Ala	1
171	3	Ala	1
171	4	Ala	1
171	5	Ala	1
171	6	Ala	1
171	7	Ala	1
171	8	Ala	1
171	9	Ala	1
171	10	Ala	1
171	11	Ala	1
171	12	Ala	1
171	13	Ala	1
171	14	Ala	1
171	15	Ala	1
171	16	Ala	1
171	17	Ala	1
171	18	Ala	1
171	19	Ala	1
171	20	Ala	1
171	21	Ala	1
171	22	Ala	1
171	23	Ala	1
171	24	Ala	1
171	25	Ala	1
171	26	Ala	1
171	27	Ala	1
171	28	Ala	1
171	29	Ala	1
171	30	Ala	1
171	31	Ala	1
171	32	Ala	1
171	33	Ala	1
171	34	Ala	1
171	35	Ala	1
171	36	Ala	1
171	37	Ala	1
171	38	Ala	1
171	39	Ala	1
171	40	Ala	1
172	1	Ala	1
172	2	Ala	1
172	3	Ala	1
172	4	Ala	1
172	5	Ala	1
172	6	Ala	1
172	7	Ala	1
172	8	Ala	1
172	9	Ala	1
172	10	Ala	1
172	11	Ala	1
172	12	Ala	1
172	13	Ala	1
172	14	Ala	1
172	15	Ala	1
172	16	Ala	1
172	17	Ala	1
172	18	Ala	1
172	19	Ala	1
172	20	Ala	1
172	21	Ala	1
172	22	Ala	1
172	23	Ala	1
172	24	Ala	1
172	25	Ala	1
172	26	Ala	1
172	27	Ala	1
172	28	Ala	1
172	29	Ala	1
172	30	Ala	1
172	31	Ala	1
172	32	Ala	1
172	33	Ala	1
172	34	Ala	1
172	35	Ala	1
172	36	Ala	1
172	37	Ala	1
172	38	Ala	1
172	39	Ala	1
172	40	Ala	1
173	1	Ala	1
173	2	Ala	1
173	3	Ala	1
173	4	Ala	1
173	5	Ala	1
173	6	Ala	1
173	7	Ala	1
173	8	Ala	1
173	9	Ala	1
173	10	Ala	1
173	11	Ala	1
173	12	Ala	1
173	13	Ala	1
173	14	Ala	1
173	15	Ala	1
173	16	Ala	1
173	17	Ala	1
173	18	Ala	1
173	19	Ala	1
173	20	Ala	1
173	21	Ala	1
173	22	Ala	1
173	23	Ala	1
173	24	Ala	1
173	25	Ala	1
173	26	Ala	1
173	27	Ala	1
173	28	Ala	1
173	29	Ala	1
173	30	Ala	1
173	31	Ala	1
173	32	Ala	1
173	33	Ala	1
173	34	Ala	1
173	35	Ala	1
173	36	Ala	1
173	37	Ala	1
173	38	Ala	1
173	39	Ala	1
173	40	Ala	1
148	1	Ala	2
148	2	Ala	2
148	3	Ala	2
148	4	Ala	2
148	5	Ala	2
148	6	Ala	2
148	7	Ala	2
148	8	Ala	2
148	9	Ala	2
148	10	Ala	2
148	11	Ala	2
148	12	Ala	2
148	13	Ala	2
148	14	Ala	2
148	15	Ala	2
148	16	Ala	2
148	17	Ala	2
148	18	Ala	2
148	19	Ala	2
148	20	Ala	2
148	21	Ala	2
148	22	Ala	2
148	23	Ala	2
148	24	Ala	2
148	25	Ala	2
148	26	Ala	2
148	27	Ala	2
148	28	Ala	2
148	29	Ala	2
148	30	Ala	2
148	31	Ala	2
148	32	Ala	2
148	33	Ala	2
148	34	Ala	2
148	35	Ala	2
148	36	Ala	2
148	37	Ala	2
148	38	Ala	2
148	39	Ala	2
148	40	Ala	2
149	1	Ala	2
149	2	Ala	2
149	3	Ala	2
149	4	Ala	2
149	5	Ala	2
149	6	Ala	2
149	7	Ala	2
149	8	Ala	2
149	9	Ala	2
149	10	Ala	2
149	11	Ala	2
149	12	Ala	2
149	13	Ala	2
149	14	Ala	2
149	15	Ala	2
149	16	Ala	2
149	17	Ala	2
149	18	Ala	2
149	19	Ala	2
149	20	Ala	2
149	21	Ala	2
149	22	Ala	2
149	23	Ala	2
149	24	Ala	2
149	25	Ala	2
149	26	Ala	2
149	27	Ala	2
149	28	Ala	2
149	29	Ala	2
149	30	Ala	2
149	31	Ala	2
149	32	Ala	2
149	33	Ala	2
149	34	Ala	2
149	35	Ala	2
149	36	Ala	2
149	37	Ala	2
149	38	Ala	2
149	39	Ala	2
149	40	Ala	2
150	1	Ala	2
150	2	Ala	2
150	3	Ala	2
150	4	Ala	2
150	5	Ala	2
150	6	Ala	2
150	7	Ala	2
150	8	Ala	2
150	9	Ala	2
150	10	Ala	2
150	11	Ala	2
150	12	Ala	2
150	13	Ala	2
150	14	Ala	2
150	15	Ala	2
150	16	Ala	2
150	17	Ala	2
150	18	Ala	2
150	19	Ala	2
150	20	Ala	2
150	21	Ala	2
150	22	Ala	2
150	23	Ala	2
150	24	Ala	2
150	25	Ala	2
150	26	Ala	2
150	27	Ala	2
150	28	Ala	2
150	29	Ala	2
150	30	Ala	2
150	31	Ala	2
150	32	Ala	2
150	33	Ala	2
150	34	Ala	2
150	35	Ala	2
150	36	Ala	2
150	37	Ala	2
150	38	Ala	2
150	39	Ala	2
150	40	Ala	2
151	1	Ala	2
151	2	Ala	2
151	3	Ala	2
151	4	Ala	2
151	5	Ala	2
151	6	Ala	2
151	7	Ala	2
151	8	Ala	2
151	9	Ala	2
151	10	Ala	2
151	11	Ala	2
151	12	Ala	2
151	13	Ala	2
151	14	Ala	2
151	15	Ala	2
151	16	Ala	2
151	17	Ala	2
151	18	Ala	2
151	19	Ala	2
151	20	Ala	2
151	21	Ala	2
151	22	Ala	2
151	23	Ala	2
151	24	Ala	2
151	25	Ala	2
151	26	Ala	2
151	27	Ala	2
151	28	Ala	2
151	29	Ala	2
151	30	Ala	2
151	31	Ala	2
151	32	Ala	2
151	33	Ala	2
151	34	Ala	2
151	35	Ala	2
151	36	Ala	2
151	37	Ala	2
151	38	Ala	2
151	39	Ala	2
151	40	Ala	2
152	1	Ala	2
152	2	Ala	2
152	3	Ala	2
152	4	Ala	2
152	5	Ala	2
152	6	Ala	2
152	7	Ala	2
152	8	Ala	2
152	9	Ala	2
152	10	Ala	2
152	11	Ala	2
152	12	Ala	2
152	13	Ala	2
152	14	Ala	2
152	15	Ala	2
152	16	Ala	2
152	17	Ala	2
152	18	Ala	2
152	19	Ala	2
152	20	Ala	2
152	21	Ala	2
152	22	Ala	2
152	23	Ala	2
152	24	Ala	2
152	25	Ala	2
152	26	Ala	2
152	27	Ala	2
152	28	Ala	2
152	29	Ala	2
152	30	Ala	2
152	31	Ala	2
152	32	Ala	2
152	33	Ala	2
152	34	Ala	2
152	35	Ala	2
152	36	Ala	2
152	37	Ala	2
152	38	Ala	2
152	39	Ala	2
152	40	Ala	2
153	1	Ala	2
153	2	Ala	2
153	3	Ala	2
153	4	Ala	2
153	5	Ala	2
153	6	Ala	2
153	7	Ala	2
153	8	Ala	2
153	9	Ala	2
153	10	Ala	2
153	11	Ala	2
153	12	Ala	2
153	13	Ala	2
153	14	Ala	2
153	15	Ala	2
153	16	Ala	2
153	17	Ala	2
153	18	Ala	2
153	19	Ala	2
153	20	Ala	2
153	21	Ala	2
153	22	Ala	2
153	23	Ala	2
153	24	Ala	2
153	25	Ala	2
153	26	Ala	2
153	27	Ala	2
153	28	Ala	2
153	29	Ala	2
153	30	Ala	2
153	31	Ala	2
153	32	Ala	2
153	33	Ala	2
153	34	Ala	2
153	35	Ala	2
153	36	Ala	2
153	37	Ala	2
153	38	Ala	2
153	39	Ala	2
153	40	Ala	2
154	1	Ala	2
154	2	Ala	2
154	3	Ala	2
154	4	Ala	2
154	5	Ala	2
154	6	Ala	2
154	7	Ala	2
154	8	Ala	2
154	9	Ala	2
154	10	Ala	2
154	11	Ala	2
154	12	Ala	2
154	13	Ala	2
154	14	Ala	2
154	15	Ala	2
154	16	Ala	2
154	17	Ala	2
154	18	Ala	2
154	19	Ala	2
154	20	Ala	2
154	21	Ala	2
154	22	Ala	2
154	23	Ala	2
154	24	Ala	2
154	25	Ala	2
154	26	Ala	2
154	27	Ala	2
154	28	Ala	2
154	29	Ala	2
154	30	Ala	2
154	31	Ala	2
154	32	Ala	2
154	33	Ala	2
154	34	Ala	2
154	35	Ala	2
154	36	Ala	2
154	37	Ala	2
154	38	Ala	2
154	39	Ala	2
154	40	Ala	2
155	1	Ala	2
155	2	Ala	2
155	3	Ala	2
155	4	Ala	2
155	5	Ala	2
155	6	Ala	2
155	7	Ala	2
155	8	Ala	2
155	9	Ala	2
155	10	Ala	2
155	11	Ala	2
155	12	Ala	2
155	13	Ala	2
155	14	Ala	2
155	15	Ala	2
155	16	Ala	2
155	17	Ala	2
155	18	Ala	2
155	19	Ala	2
155	20	Ala	2
155	21	Ala	2
155	22	Ala	2
155	23	Ala	2
155	24	Ala	2
155	25	Ala	2
155	26	Ala	2
155	27	Ala	2
155	28	Ala	2
155	29	Ala	2
155	30	Ala	2
155	31	Ala	2
155	32	Ala	2
155	33	Ala	2
155	34	Ala	2
155	35	Ala	2
155	36	Ala	2
155	37	Ala	2
155	38	Ala	2
155	39	Ala	2
155	40	Ala	2
156	1	Ala	2
156	2	Ala	2
156	3	Ala	2
156	4	Ala	2
156	5	Ala	2
156	6	Ala	2
156	7	Ala	2
156	8	Ala	2
156	9	Ala	2
156	10	Ala	2
156	11	Ala	2
156	12	Ala	2
156	13	Ala	2
156	14	Ala	2
156	15	Ala	2
156	16	Ala	2
156	17	Ala	2
156	18	Ala	2
156	19	Ala	2
156	20	Ala	2
156	21	Ala	2
156	22	Ala	2
156	23	Ala	2
156	24	Ala	2
156	25	Ala	2
156	26	Ala	2
156	27	Ala	2
156	28	Ala	2
156	29	Ala	2
156	30	Ala	2
156	31	Ala	2
156	32	Ala	2
156	33	Ala	2
156	34	Ala	2
156	35	Ala	2
156	36	Ala	2
156	37	Ala	2
156	38	Ala	2
156	39	Ala	2
156	40	Ala	2
157	1	Ala	2
157	2	Ala	2
157	3	Ala	2
157	4	Ala	2
157	5	Ala	2
157	6	Ala	2
157	7	Ala	2
157	8	Ala	2
157	9	Ala	2
157	10	Ala	2
157	11	Ala	2
157	12	Ala	2
157	13	Ala	2
157	14	Ala	2
157	15	Ala	2
157	16	Ala	2
157	17	Ala	2
157	18	Ala	2
157	19	Ala	2
157	20	Ala	2
157	21	Ala	2
157	22	Ala	2
157	23	Ala	2
157	24	Ala	2
157	25	Ala	2
157	26	Ala	2
157	27	Ala	2
157	28	Ala	2
157	29	Ala	2
157	30	Ala	2
157	31	Ala	2
157	32	Ala	2
157	33	Ala	2
157	34	Ala	2
157	35	Ala	2
157	36	Ala	2
157	37	Ala	2
157	38	Ala	2
157	39	Ala	2
157	40	Ala	2
158	1	Ala	2
158	2	Ala	2
158	3	Ala	2
158	4	Ala	2
158	5	Ala	2
158	6	Ala	2
158	7	Ala	2
158	8	Ala	2
158	9	Ala	2
158	10	Ala	2
158	11	Ala	2
158	12	Ala	2
158	13	Ala	2
158	14	Ala	2
158	15	Ala	2
158	16	Ala	2
158	17	Ala	2
158	18	Ala	2
158	19	Ala	2
158	20	Ala	2
158	21	Ala	2
158	22	Ala	2
158	23	Ala	2
158	24	Ala	2
158	25	Ala	2
158	26	Ala	2
158	27	Ala	2
158	28	Ala	2
158	29	Ala	2
158	30	Ala	2
158	31	Ala	2
158	32	Ala	2
158	33	Ala	2
158	34	Ala	2
158	35	Ala	2
158	36	Ala	2
158	37	Ala	2
158	38	Ala	2
158	39	Ala	2
158	40	Ala	2
159	1	Ala	2
159	2	Ala	2
